game_id,random_seed,player_count,round,season,log_type,message,tile_id,tile_name,tile_category,card_id,card_name,encounter_type,action_cost,resource_gained_total,strain_added,strain_prevented,strain_removed
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,upgrade_tile,Upgraded Cabin to Fine Cabin.,core_home_upgraded,Fine Cabin,Housing,,,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,turn,Player 1 ended their turn. Player 2 is active.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,upgrade_tile,Upgraded Cabin to Fine Cabin.,core_home_upgraded,Fine Cabin,Housing,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,turn,Player 2 ended their turn. Round 8 is ready for end-of-round effects.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,round,Resolved end-of-round effects for Round 8. Round 9 is ready for seasonal seeding.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,season_effect,End of Season II: Overstrained tiles spread 0 Strain.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,encounter,Reapplied Wares of War for Season III.,,,,burden_wares_of_war,Wares of War,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,8,II,strain,Strong Foundations expired and added 1 Strain to Sustainable Lumber Yard.,,,,arrival_strong_foundations,Strong Foundations,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,encounter,Seeded 6 Encounter Cards for Season III.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,encounter,Revealed The Dryads.,,,,arrival_the_dryads,The Dryads,Arrival,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,encounter,Revealed Ancient Paths Reopen.,,,,boon_the_ancient_ways_gradually_reemerge,Ancient Paths Reopen,Boon,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,activate_tile,Activated Reliquary to resolve Wares of War.,special_reliquary,Reliquary,Special,burden_wares_of_war,Wares of War,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,upgrade_tile,Upgraded Cabin to Fine Cabin.,core_home_upgraded,Fine Cabin,Housing,,,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,upgrade_tile,Upgraded Washhouse to Sweet Flag Bathhouse.,core_sweet_flag_bathhouse_upgraded,Sweet Flag Bathhouse,Wellbeing,,,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,upgrade_tile,Upgraded Path to Improved Path.,core_improved_path_upgraded,Improved Path,Travel,,,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,turn,Player 1 ended their turn. Player 2 is active.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,activate_tile,"Activated Skilled Gatherers Lodge for 3 Herbs, 2 Food.",core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,activate_tile,"Activated Skilled Gatherers Lodge for 3 Herbs, 2 Food.",core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,activate_tile,"Activated Skilled Gatherers Lodge for 2 Herbs, 2 Food.",core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,upgrade_tile,Upgraded Tavern to The Steward’s Arms.,core_the_steward_s_arms_upgraded,The Steward’s Arms,Social,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,7,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,turn,Player 2 ended their turn. Round 9 is ready for end-of-round effects.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,9,III,round,Resolved end-of-round effects for Round 9. Round 10 is ready to reveal.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,encounter,Revealed Empty Shelves.,,,,burden_empty_shelves,Empty Shelves,Burden,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,encounter,Revealed Quiet Quest.,,,,arrival_the_quiet_quest,Quiet Quest,Arrival,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,encounter,Applied Empty Shelves: placed Strain on The Steward’s Arms and Tavern.,,,,burden_empty_shelves,Empty Shelves,,0,0,2,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,turn,Player 1 ended their turn. Player 2 is active.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,upgrade_tile,Upgraded Tavern to The Steward’s Arms.,core_the_steward_s_arms_upgraded,The Steward’s Arms,Social,,,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,turn,Player 2 ended their turn. Round 10 is ready for end-of-round effects.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,10,III,round,Resolved end-of-round effects for Round 10. Round 11 is ready to reveal.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,encounter,Revealed A Little Time.,,,,boon_a_little_more_time,A Little Time,Boon,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,encounter,Revealed Stores Run Thin.,,,,burden_stores_run_thin,Stores Run Thin,Burden,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,encounter,Applied Stores Run Thin: paid 6 Wood.,,,,burden_stores_run_thin,Stores Run Thin,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,activate_tile,"Activated Sustainable Lumber Yard for 3 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,place_tile,Placed Cottage on C1.,core_terrace_basic,Cottage,Housing,,,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,activate_tile,"Activated Sustainable Lumber Yard for 3 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,activate_tile,"Activated Sustainable Lumber Yard for 2 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,turn,Player 1 ended their turn. Player 2 is active.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,activate_tile,"Activated Sustainable Lumber Yard for 0 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,turn,Player 2 ended their turn. Round 11 is ready for end-of-round effects.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,11,III,round,Resolved end-of-round effects for Round 11. Round 12 is ready to reveal.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,encounter,Revealed Apprentice Steward.,,,,boon_the_apprentice_steward,Apprentice Steward,Boon,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,encounter,Revealed Rot in the Vault.,,,,burden_the_rot_within_the_vault,Rot in the Vault,Burden,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,encounter,Resolved Rot in the Vault.,,,,burden_the_rot_within_the_vault,Rot in the Vault,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,place_tile,Placed Washhouse on I4.,core_washhouse_basic,Washhouse,Wellbeing,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,activate_tile,"Activated Skilled Gatherers Lodge for 3 Herbs, 2 Food.",core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,upgrade_tile,Upgraded Cottage to Fine Cottage.,core_district_row_upgraded,Fine Cottage,Housing,,,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,turn,Player 1 ended their turn. Player 2 is active.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,activate_tile,"Activated Skilled Gatherers Lodge for 3 Herbs, 2 Food.",core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,activate_tile,"Activated Skilled Gatherers Lodge for 3 Herbs, 2 Food.",core_nurtured_wildlands_upgraded,Skilled Gatherers Lodge,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,upgrade_tile,Upgraded Washhouse to Sweet Flag Bathhouse.,core_sweet_flag_bathhouse_upgraded,Sweet Flag Bathhouse,Wellbeing,,,,1,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,turn,Player 2 ended their turn. Round 12 is ready for end-of-round effects.,,,,,,,0,0,0,0,0
sim-balanced-2p-003,playtester-bot-balance-2026-06-13-deal-03-2p,2,12,III,round,Resolved end-of-round effects for Round 12. The standard game is complete.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,setup,Created a 3-player standard setup.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,setup,Built a balanced standard Encounter pool.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,setup,Dealt hidden player hands and the starting Encounter Deck.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,setup,Stocked the starting Warehouse for the player count.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,setup,Assigned Steward roles and prepared their setup token sites.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,setup,Player 1 placed their Vanguard token on G1.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,setup,Player 2 placed their Sentinel token on A1.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,setup,Player 3 placed their Ranger token on A3.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,encounter,Seeded 9 Encounter Cards for Season I.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,encounter,Revealed Hearthbound Circle.,,,,arrival_the_hearthbound_circle,Hearthbound Circle,Arrival,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,encounter,Revealed Moving Mountains.,,,,arrival_moving_mountains,Moving Mountains,Arrival,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,encounter,Revealed Acorns & Oak Trees.,,,,arrival_acorns_and_oak_trees,Acorns & Oak Trees,Arrival,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,encounter,Completed Hearthbound Circle.,,,,arrival_the_hearthbound_circle,Hearthbound Circle,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,place_tile,Placed Lumber Yard on H1.,core_forest_basic,Lumber Yard,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,place_tile,Placed Lumber Yard on G1.,core_forest_basic,Lumber Yard,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,upgrade_tile,Upgraded Lumber Yard to Sustainable Lumber Yard.,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,turn,Player 1 ended their turn. Player 2 is active.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,place_tile,Placed Mine Shaft on B1.,core_mine_basic,Mine Shaft,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,place_tile,Placed Mine Shaft on A1.,core_mine_basic,Mine Shaft,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,upgrade_tile,Upgraded Mine Shaft to Deep Mine Shaft.,core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,upgrade_tile,Upgraded Mine Shaft to Deep Mine Shaft.,core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,turn,Player 2 ended their turn. Player 3 is active.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,place_tile,Placed Dig Site on K9.,core_dig_site_basic,Dig Site,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,place_tile,Placed Farmstead on B6.,core_farm_basic,Farmstead,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,place_tile,Placed Farmstead on A6.,core_farm_basic,Farmstead,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,upgrade_tile,Upgraded Farmstead to Artisan Farmstead.,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,turn,Player 3 ended their turn. Round 1 is ready for end-of-round effects.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,1,I,round,Resolved end-of-round effects for Round 1. Round 2 is ready to reveal.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,encounter,Revealed Quiet Quest.,,,,arrival_the_quiet_quest,Quiet Quest,Arrival,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,encounter,Revealed Transmutation Traveller.,,,,arrival_the_transmutation_traveler,Transmutation Traveller,Arrival,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,encounter,Revealed Blessed Harvest.,,,,arrival_blessed_harvest,Blessed Harvest,Arrival,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,encounter,Completed Quiet Quest.,,,,arrival_the_quiet_quest,Quiet Quest,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,upgrade_tile,Upgraded Lumber Yard to Sustainable Lumber Yard.,core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,activate_tile,"Activated Sustainable Lumber Yard for 3 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,encounter,Completed Blessed Harvest.,,,,arrival_blessed_harvest,Blessed Harvest,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,turn,Player 1 ended their turn. Player 2 is active.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,activate_tile,"Activated Deep Mine Shaft for 3 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,activate_tile,"Activated Deep Mine Shaft for 2 Stone, 2 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,turn,Player 2 ended their turn. Player 3 is active.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,upgrade_tile,Upgraded Farmstead to Artisan Farmstead.,core_artisanal_farm_upgraded,Artisan Farmstead,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,activate_tile,"Activated Artisan Farmstead for 3 Food, 2 Goods.",core_artisanal_farm_upgraded,Artisan Farmstead,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,encounter,Completed Moving Mountains.,,,,arrival_moving_mountains,Moving Mountains,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,activate_tile,"Activated Artisan Farmstead for 3 Food, 2 Goods.",core_artisanal_farm_upgraded,Artisan Farmstead,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,turn,Player 3 ended their turn. Round 2 is ready for end-of-round effects.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,2,I,round,Resolved end-of-round effects for Round 2. Round 3 is ready to reveal.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,encounter,Revealed The Long Cough.,,,,burden_the_long_cough,The Long Cough,Burden,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,encounter,Revealed Roads Filled Again.,,,,boon_when_the_roads_filled_once_more,Roads Filled Again,Boon,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,encounter,Revealed Strong Foundations.,,,,arrival_strong_foundations,Strong Foundations,Arrival,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,encounter,Resolved The Long Cough.,,,,burden_the_long_cough,The Long Cough,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,place_tile,Placed Cabin on G2.,core_cottage_basic,Cabin,Housing,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,place_tile,Placed Hearth Garden on H2.,special_hearth_garden,Hearth Garden,Special,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,place_tile,Placed Path on I2.,core_path_basic,Path,Travel,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,activate_tile,"Activated Sustainable Lumber Yard for 3 Wood, 2 Food.",core_managed_woodlands_upgraded,Sustainable Lumber Yard,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,turn,Player 1 ended their turn. Player 2 is active.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,activate_tile,"Activated Deep Mine Shaft for 2 Stone, 0 Metal.",core_deep_mines_upgraded,Deep Mine Shaft,Resource,,,,1,5,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,place_tile,Placed Shrine of Depths on A2.,special_shrine_of_depths,Shrine of Depths,Special,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,place_tile,Placed Gatherers Lodge on A3.,core_wildlands_basic,Gatherers Lodge,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,place_tile,Placed Gatherers Lodge on B3.,core_wildlands_basic,Gatherers Lodge,Resource,,,,1,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,turn,Player 2 ended their turn. Player 3 is active.,,,,,,,0,0,0,0,0
sim-balanced-3p-003,playtester-bot-balance-2026-06-13-deal-03-3p,3,3,I,activate_tile,"Activated Artisan Farmstead for 3 Food, 2 Goods.",core_artisanal_farm_upgraded,Artisan Farmstead,Resource,,,,1,5,0,0,0
